Partner,Dependents,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,new_customer,is_autopay,ChargePerMonthRatio,Fiber_NoTechSupport,FiberOptic_StreamingTV,Senior_Contract,M2M_ElectronicCheck,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,tenure_group_0–6,tenure_group_6–12,tenure_group_12–24,tenure_group_24–48,tenure_group_48–60,tenure_group_60–72,AddOnGroup_None,AddOnGroup_Low,AddOnGroup_High,MonthlyCharges_group_Low,MonthlyCharges_group_Medium,MonthlyCharges_group_High,MonthlyCharges_group_Very High
0,0,0,0,0,0,0,1,0,1,1,0,0,0.9411889166299284,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7969936735384441,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1,0,0,1,0,1,0,0,0,0,-0.497437658003643,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,1,0,0,0,0,0,1,1,1,0,0,-0.317073729157134,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,1,1,1,1,1,1,0,0,1,-0.4008635243396641,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,1,1,1,1,1,0,1.570459162967452,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,1,1,1,1,1,0,0,0,1,-0.8312661651884158,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1,0,0,1,-0.6882156665822818,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,1,-0.3935511109259235,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,0,1,0,0,0,0,1,1,0,0,-0.31562600063193547,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,1,0,0,0,0,1,0,0,1,-0.6947890985448083,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,1,0,1,1,1,0,1,0,0,1,-0.624992204654269,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,1,1,1,0,1.9904131698757646,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,0,1,1,0,1,1,1,0,0,0,-0.2587608915299401,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,1,1,1,0,0,0,-0.05656914974203825,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,1,0,2.3623344563512716,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,1,1,0,0,1,0,1,1,1,0,0,0,-0.013755543638668655,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,1,0.06153570921865588,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-1.192804764464468,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,-1.1681613547817293,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,1,0,0,1,1,0,1,0,1,1,0,0,0.08110080246687904,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,1,1,1,1,1,0,1,0,0,1,-0.7849825824193785,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,1,0,1,1,0,1,1,0,0,0,1,-0.5411530134017408,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,1,1,1,1,1,1,0,0,0,-0.5810494680062926,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,1,0,0,0,0,0,0,1,0,0,-0.5155642749635043,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,1,1,1,1,1,1,0,0,0,-0.3609232362116923,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,1,1,0,1,1,1,0,0,0,-0.5842353770995175,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,-0.35351408129313905,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,0,1,1,1,1,0,0,0,-0.4563480348833677,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,1,1,0,0,1,0,1.5881000912392294,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0,0,0,-0.9865910706364525,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,1,-0.28093961524048344,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,1,1,1,1,0,0,0,0,0,1,-0.49349475766712897,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0,1,0,0,1,1,1,0,1,-0.5211534302054376,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,1,1,0,1,0,0,0,0,0,1,0.11493989019201209,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,0,1,1,1,0,1,1,1,1,0,0,1,-0.5820977695325307,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1,1,1,1,1,1,1,0,0,-0.7404933997254317,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,1,0,0,0,0,0,1,1,1,0,0,0.8730977449700204,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,1,0,1,1,1,0,0,0,0,0,0,1,-1.0579811245037616,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1,0,1,0,0,0,0,1,1,1,0,0,0,0.31114600199879733,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,0,0,1,0,0,0,0,1,1,1,1,1.9986583609490405,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,1,0,1,-0.2662139754713167,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,1,0,0,-0.9476076908817992,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,-0.28504217385678576,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,1,0,0,0,1.4246840397125893,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1.465295120418958,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,1,1,0,0,0,0,0,1,-0.4184053069346481,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1,1,0,1,1,0,1,1,1,0,0,0,-0.535671074012087,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,1,1,1,1,0,0,0,1,0,0,1,0.649583782664177,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,-1.1339911892664427,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,1,0,0,1,0,1,1,1,0,0,1,-0.34923138368877543,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,0,1,1,1,0,0,1,-0.6113868435574111,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,0,0,0,0,0,0,0,1,0,0,0,-0.49710546779374787,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,1,1,0,0,0,0,1.1008468632759008,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0.2323453320686338,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,1,0,0,1,1,1,1,1,1,0,0,-0.2709952423049776,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,1,0,1,0,0,0,1,-0.5451966100948725,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,0,0,1,0,1,1,1,1,0,0,0.413246585375326,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0.8343159048518861,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,1,0,1,1,0,1,0,0,1.0269168864820506,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,0,1,0,1,1,0,0,0,1,-0.2329046120496627,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0.7320342867087302,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,1,1,0,1,0,0,0,-0.36156078691295296,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,1,0,0,1,-0.385342534776429,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,1,0,0,1,0,0,1,-0.5444472043660087,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0,1,1,1,1,1,0,0,0,1,-0.5715594285544995,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1,1,1,1,1,1,0,0,1,-0.5445656690827118,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,1,0,1,0,1,1,0,0,0,-0.72866181169056,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,0,1,0,1,0,1,1,0,0,0.14863512855798525,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,1,0,1,1,0,0,1,0.17985962497750452,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,1,0,0,1,1,0,0,1,-0.4233659676264419,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,0,0,0,1,0,0,1,-1.2253217573460573,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,1,1,1,0,2.0739184756482603,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,1,1,1,1,0,0,-0.03111126315235568,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0,0,0,-0.5293060079919443,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,0,1,1,1,1,1,1,0,0,0,1,-0.8376561653796698,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0,1,0,0,0,0,1,1,0,0,0,0,0.6170105040663079,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1,1,0,1.1051827502073421,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1,1,0,1,1,1,0,0,0,-0.5870187405052829,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,1,1,1,1,1,0,0,0,-0.39152419502404723,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,1,1,1,1,1,1,1,0,0,0,1,-0.5406442127995533,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,-0.28415038279347704,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,0,1,1,0,1,1,1,0,1,-0.4670283269710216,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,1,0,0,1,0,1,1,1,1,0,0,-0.20995878416155087,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,1,0,1,1,1,1,1,0,1,-0.5857644760754489,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,-0.2453150361207955,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,1,0,0,0,-0.206249473444069,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,1,1,1,1,1,1,0,0,0,-0.40408229271314583,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,1,0,0,1,0,1,0,0,0,1,-0.7299244787537205,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,1,1,0,0,1,0,1,0,0,0,-0.8976856826145739,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0,1,0,0,0,1,0,0,1,-1.12416395134373,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,1,0,0,1,0,1,0,0,1,-0.6526532908386505,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,0,1,0,1,1,0,0,1,0,0,0,-0.559428536793351,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,-0.355166404421653,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,0,1,1,1,1,0,0,0,1,-0.6889294806233709,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,1,0,0,1,0,1,0,0,0,0.3853171308060322,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,0,1,1,0,0,0,0,1,1,0,0,-0.6388166243888851,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,1,0,0,0,1,0.25998215013134734,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,1,0,1,0,0,1,0,1,1,1,0,1.1799238641523067,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,-1.2222356955476603,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1,0,1,0,1,1,1,1,1,1,0,0,1,-0.5411530134017408,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0,1,0,0,0,0,1,0,0,0.22476146765995128,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,1,0,1,0,1,1,0,0,0,0,0,0,-0.6984640345409684,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,1,1,0,1,1,0,1.171947087348917,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1,1,0,1,1,1,1,1,0,0,0,-0.43213527573041566,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,-1.1738134973984082,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1,1,1,0,0,1,1,1,1,1,0,0,0,-0.2993979121088228,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,1,1,1,0,1,0,0,0,0,0,1,-0.8407459134703399,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0,1,0,0,0,0,1,1,1,1,1,0,1.8619634486980792,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,-0.2528383402080386,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,1,0,1,1,0,0.7437116296036969,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,1,1,1,1,1,1,0,0,1,-0.742254204083284,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,1,0,0,0,0,0,1,1,0,0,0.7598080703038486,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1.463083725759951,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,1,1,1,0,2.7224040868610935,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1,1,1,1,1,1,0,0,0,-0.4550797898847342,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,0,1,1,0,1,1,1,0,0,0,1,-0.8844326965164284,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0,1,0,1,1,0,0,0,0,0,0,1,-0.6839156053718036,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,1,-0.942254920473858,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,1,-0.29134898047920926,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,1,1,1,1,1,0,1,1,0,0,1,-0.43018031424289865,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,1,1,0,1,1,0,0,0,1,-0.3643056819928718,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,1,0,1,1,0,0,1,0,0,1,-0.9486406228340994,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,0,1,0,0,1,-1.1615610971549548,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,1,0,1,1,0,1,1,1,0,0,0,-0.4962423140774644,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,1,1,1,1,0,1,-0.006834146757271301,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,0,1,0,1,1,1,0,2.7271250185353746,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0,1,0,0,1,1,1,0,0,-0.1259666296020946,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,0,1,0,1,0,1,1,0,0,0,0.4622746389506309,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,1,0,1,1,1,0,0,0,1,0,0,0,-0.8340283248922488,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0.307453729187642,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,1,0,1,1,1,1,1,0,0,0,-0.4732079082366125,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,1,0,0,0,0,0,1,1,1,0,0,0.14293525422708883,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,0,1,1,1,0,1,0,2.8386648546654,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,1,1,1,1,1,0,0,1,-0.7165628600995193,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,1,-1.1931863746948235,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1,0,1,1,1,0,1,0,0,0,0,0,1,-0.576970847773518,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,1,1,1,-0.08604535808022638,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,1,1,0,2.308198882255526,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,-0.5542993308221735,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,1,1,1,1,1,1,0,0,0,1,-0.8431953854439372,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,2.1989989815830358,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,1,0,1,1,0,1,0,1,0,0,0,-0.44706854401513185,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,1,1,1,1,0.6586285552963975,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,1,0,1,1,1,1,0,1,0,0,0,0,-0.3274587733010515,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,1,1,0,1,1,1,1,1,0,0,0,-0.5831472239889173,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,1,1,0,1,0,0,0,0,0,1,-0.5328935191044857,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0,1,1,1,1,0,0,1,-0.5764709747934774,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1,1,1,1,1,0,0,0,1,-0.10876586880328717,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,1,0,1,1,0,1,1,1,0,0,1,-0.4795504008440912,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,0,0,0,1,0,0,0,0,0,1,-0.33471520650868775,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0.08979803625916406,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,1,1,0,0,-0.6582136479868012,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,-0.985023506763245,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,1,0,1,0,0,1,0,0,1,-0.7139659933878099,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,1,0,1,1,0,1,-0.6473701634774154,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,1,1,1,1,0,1,1,0,0,0.7540073450341979,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,0,1,1,1,1,0,1,1,0,0,1,-0.7021170874256377,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,1,1,0,1,0,0,1,0,0,0,-0.6915637099571001,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,1,1,0,1,0,0,0.49288871705947646,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,1,0,1,1,1,1,1,1,1,0,1,-0.35590919548960115,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0,0,1,1,1,1,0,0,0,-0.5870270932761571,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1.3966168289938503,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2713122050610182,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,1,1,0,0,0,0,0,-0.7027090779673818,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,-0.18077884154354815,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,1,1,0,1,1,0,0,0,1,-0.3529060511803533,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
